"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Day"	"Initial Wave Arrival Hour"	"Initial Wave Arrival Minute"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hour"	"Max Wave Arrival Minute"	"Maximum Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"SOUTH KOREA"		"SOGCHO"	38.204167	128.591944	1035.061									2.04		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"MONAI, OKUSHIRI ISLAND"	42.103	139.423	85.143									30.6		1			10	1						1	12	1	12	1
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"MORIKO"	42.1	140.6	142.368											2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"NAGAISO"	42.134	139.918	99.28									2.61		1														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"SUTTSUKO"	42.793	140.237	85.29									5		1														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"TOMAKOMAIHIGASHIKO"	42.6	141.817	216.381											2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"MIYAGI"	"ENOSHIMA"	38.4	141.6	534.388									3.85		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"NIIGATA"	"NIIGATAKO (NISHI)"	37.933	139.067	546.217									0.27		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"B/W MONAI & HORONAI, OKUSHIRI IS"	42.14	139.42	81.079									8.15		1														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"SAGA"	"KARIYA"	33.467	129.85	1323.33											2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"SHIMANE"	"HAMADA"	34.9	132.067	1076.994									0.28		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"TOYAMA"	"TOYAMA"	36.767	137.233	696.075									0.1		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"YAMAGATA"	"NEZUGASEKI"	38.567	139.55	476.664									0.3		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"RUSSIA"	"PRIMORSKY"	"CHUMAKI BAY"	43.22	132.2	571.517									2.2	15	1														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"SETANA"	42.451	139.851	69.645									8.5		1			4	1	2	1	1	1		1				
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"AKITA"	"MINEHAMA"	40.3	140.1	293.159									3.5		1														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"RUSSIA"	"PRIMORSKY"	"VALENTINE BAY"	43.11	134.32	398.783									4	85	5														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"RUSSIA"	"PRIMORSKY"	"OLGA"	43.74444	135.284722	332.583									1.5		5														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"SOUTH KOREA"		"AYAJIN"	38.27055556	128.56027778	1033.367									1.39		4														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"SOUTH KOREA"		"DAEJIN"	37.57916667	129.5	1010.871									1.56		4														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"SOUTH KOREA"		"JUMUNJIN"	37.88333333	128.825	1038.225									1.46		4														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"SOUTH KOREA"		"JUNGDONGJIN"	37.68194444	129.04611111	1035.648									2.01		4														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"SOUTH KOREA"		"IMWON"	37.21666667	129.35	1046.547									2.39		4														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"RUSSIA"	"PRIMORSKY"	"VLADIVOSTOK"	43.165	131.9	595.759									0.5		4														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"AKITA"	"NOSHIROKO"	40.217	140	300.116									0.72		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"EHIME"	"FUKAURA"	40.65	139.933	252.007									0.25		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"ATSUSEKO"	42.741	140.119	76.412									5.8		1														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"DAINI-SAKAEHAMA"	42.672	139.893	60.342									6.4		1														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"ESASHI"	41.867	140.133	133.763	12	13	28						1.75		2		"F"												
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"HABOROKO"	44.367	141.7	263.041									0.98		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"KAWAJIRI"	42.383	139.819	72.849									6.2		1														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"NAKAUTA"	41.853	140.133	135.042									2.3		1														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"ONISHIKA"	44.15	141.667	246.425									0.9		1														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"SHIZUURA"	41.484	140.017	166.272									2.4		1														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"URAKAWA"	42.167	142.767	303.06									0.07		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"ISHIKAWA"	"USHITSUKO"	37.3	137.15	640.558									0.28		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"IWATE"	"MIYAKO"	39.65	141.983	425.271									0.05		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"NIIGATA"	"RYOTSUKO"	38.083	138.433	533.399									0.64		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"NORTHEAST OF AONAE, OKUSHIRI ISLAND"	42.08	139.5	89.196									2.4		1														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"TOYAMA"	"FUSHIKIKO"	36.783	137.067	697.915									0.11		2														
	1993	7	12	13	17	11.9	4	1	2219	7.7			"n"	"JAPAN"	"HOKKAIDO"	"AONAE, OKUSHIRI ISLAND"	42.05	139.45	91.378									6.2		1	5		112	3						2	340	2	340	2
	1993	8	7	19	42	41.9	4	1	2220	6.3			"n"	"JAPAN"	"HOKKAIDO"	"ESASHI"	41.867	140.133	27.685									0.16		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA"	"HI"	"KAPOHO, HAWAII, HI"	19.4992	-154.8197	6464.742									0.04		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA"	"HI"	"NAWILIWILI, KAUAI, HI"	21.927	-159.36	5982.929									0.04		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"MIYAZAKI"	"ABURATSU"	31.583	131.417	2473.7									0.46		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"SHIZUOKA"	"OMAEZAKI"	34.6083	138.2222	2485.755									0.3		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA TERRITORY"	"GU"	"AGANA HARBOR, GUAM"	13.48	144.75	55.372									0.08		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA"	"HI"	"HALEIWA, OAHU, HI"	21.593	-158.1055	6113.129									0.07		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"KANAGAWA"	"YOKOSUKA"	35.283	139.65	2524.039									0.06		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"MIE"	"OWASE"	34.083	136.2	2493.933									0.23		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"MIE"	"TOBA"	34.483	136.817	2514.32									0.14		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"MIE"	"YOKKAICHIKO"	34.95	136.633	2568.741									0.06		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"WAKAYAMA"	"WAKAYAMA"	34.217	135.15	2546.431									0.04		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA"	"HI"	"PORT ALLEN, KAUAI, HI"	21.91	-159.58	5960.209									0.1		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"BONIN IS, TOKYO"	"CHICHIJIMA ISLAND"	27.0939	142.1947	1585.766									0.34		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"WAKAYAMA"	"KUSHIMOTO"	33.467	135.783	2446.444									0.24		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"WAKAYAMA"	"URAGAMI"	33.55	135.9	2450.454									0.21		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA TERRITORY"	"GU"	"APRA HARBOR, GUAM"	13.433	144.65	52.511	8	8	38	0	5				0.08		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"MARSHALL ISLANDS, REP. OF"	"MH"	"KWAJALEIN, MARSHALL ISLANDS"	8.733	167.733	2549.829									0.07		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA"	"AK"	"SHEMYA ISLAND, AK"	52.731	174.103	5119.841									0.14		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA TERRITORY"	"GU"	"YLIG BAY, GUAM"	13.39	144.75	45.475									1.8		1														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"IWATE"	"MIYAKO"	39.65	141.983	2967.893									0.13		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"HOKKAIDO"	"KUSHIRO"	42.9756	144.3714	3324.547									0.13		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"KOCHI"	"KOCHI"	33.55	133.55	2547.902									0.19		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"KOCHI"	"TOSA-SHIMIZU"	32.7792	132.9589	2502.078									0.38		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"OKINAWA"	"HIRARA"	24.8	125.283	2432.201									0.13		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"SHIZUOKA"	"UCHIURA"	35.017	138.883	2512.508									0.14		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"CHIBA"	"MERA"	34.9189	139.825	2481.091									0.43		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"FUKUSHIMA"	"ONAHAMA"	36.933	140.9	2681.739									0.14		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"KOCHI"	"MUROTOMISAKI"	33.267	134.167	2492.794									0.43		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA"	"HI"	"LAHAINA, MAUI, HI"	20.88	-156.69	6262.124									0.08		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	6284.212									0.06		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA"	"AK"	"ADAK, SWEEPER COVE, AK"	51.863	-176.632	5518.812									0.06		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"OKINAWA"	"OKINAWA"	26.167	127.833	2297.45									0.09		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"CHIBA"	"CHIBA"	35.567	140.05	2546.901									0.05		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"MIYAGI"	"AYUKAWA"	38.3	141.5	2824.056									0.22		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"TOKUSHIMA"	"KOMATSUSHIMA"	34.017	134.583	2549.047									0.1		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA TERRITORY"	"GU"	"PAGO BAY, GUAM"	13.418	144.79	48.25											1														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA"	"HI"	"HONOKOHAU, HAWAII, HI"	19.671	-156.028	6337.094									0.03		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"HOKKAIDO"	"HAKODATE"	41.7187	140.7247	3209.141									0.07		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"AOMORI"	"HACHINOHE"	40.533	141.533	3069.658									0.12		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"HOKKAIDO"	"HANASAKI"	43.2781	145.5678	3358.704									0.19		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"MIYAZAKI"	"HOSOSHIMA"	32.433	131.667	2536.395									0.15		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"WAKAYAMA"	"SHIMIZU"	35.017	138.517	2521.509									0.2		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"TOKYO"	"TOKYO"	35.65	139.767	2561.366									0.05		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"USA TERRITORY"	"GU"	"TALOFOFO RIVER, GUAM"	13.33	144.77	38.646									2.4		1														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"CHIBA"	"CHOSHI"	35.75	140.867	2552.805									0.09		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"HOKKAIDO"	"URAKAWA"	42.167	142.767	3240.449									0.14		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"IWATE"	"OFUNATO"	39.017	141.75	2900.32									0.17		2														
	1993	8	8	8	34	24.9	4	1	2221	7.8			"n"	"JAPAN"	"KANAGAWA"	"YOKOHAMA"	35.45	139.65	2542.087									0.06		2														
	1993	11	13	1	18	4.1	4	1	2222	7			"n"	"RUSSIA"	"KAMCHATKA"	"PETROPAVLOVSK, KAMCHATKA"	53.01667	158.65	120.476									0.05		2														
	1994	1	4				1	9	5405				"m"	"USA"	"ME"	"COREA, ME"	44.401	-67.976	0.491									1.5		1														
	1994	1	21	2	24	29.9	4	1	2224	7			"n"	"INDONESIA"	"NORTH MALUKU"	"PAYOUT, HALMAHERA ISLAND"	1.731944	128.007778	84.969									2		1														
	1994	1	21	2	24	29.9	4	1	2224	7			"n"	"INDONESIA"	"NORTH MALUKU"	"MALIFUT, HALMAHERA ISLAND"	1.1667	127.8333	20.149									1		1														
	1994	1	21	2	24	29.9	4	1	2224	7			"n"	"INDONESIA"	"NORTH MALUKU"	"KAO, HALMAHERA ISLAND"	1.17	127.9	25.283									1		1														
	1994	4	8	1	10	40.8	4	1	2226	6.4			"n"	"JAPAN"	"IWATE"	"OFUNATO"	39.017	141.75	242.063									0.08		2		"F"												
	1994	4	8	1	10	40.8	4	1	2226	6.4			"n"	"JAPAN"	"AOMORI"	"HACHINOHE"	40.533	141.533	182.246									0.07		2		"F"												
	1994	4	8	1	10	40.8	4	1	2226	6.4			"n"	"JAPAN"	"MIYAGI"	"AYUKAWA"	38.3	141.5	317.723									0.07		2														
	1994	4	28	11	30		4	8	4249				"n"	"NORWAY"		"BALESTRAND"	61.22	6.32	15.061									4		1										1				
	1994	5	24	4	0	42.1	1	1	5428	6.5			"n"	"JAPAN"		"HATO-JIMA ISLAND"	24.4669	123.816	149.92									0.02		2														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"AUSTRALIA"		"DAMPIER"	-20.65	116.8	1203.128									0.45		1														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"BALI"	"ANTOR, BALI ISLAND"	-8.5275	114.9953333	320.555									4.1		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"SENDANBRU, MALANG"	-8.43016667	112.6846667	226.99									3.4		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"TAMBAKREJO, TULUNGAGUNG"	-8.3	112.0833333	254.544									5.4		5														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"AUSTRALIA"		"KING BAY"	-20.64	116.755	1200.402									0.2		2														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"BALI"	"TANAH LOT, BALI ISLAND"	-8.61983333	115.0858333	321.33									2		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"GRAJAGAN, BANYUWANGI"	-8.59633333	114.2233333	257.876									2.5		4			13	1										
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"PANCER CENTER, BANYUWANGI"	-8.58916667	114.0043333	245.112									6.7		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"PANCER, BANYUWANGI"	-8.586	114.0078333	245.611									5.7		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"BANDIALIT, JEMBER"	-8.48166667	113.711	240.743									9.9		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"BANDIALIT E, JEMBER"	-8.48283333	113.7125	240.691									5.9		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"GETEN, JEMBER"	-8.38616667	113.4081667	239.668									3.1		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"SENDANBRU, MALANG"	-8.43333333	112.682	226.662									3.6		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"SEMPU ISLAND, MALANG"	-8.42933333	112.6921667	227.023									2.7		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"SINE GULF, TULUNGAGUNG"	-8.26666667	111.8833333	265.88									4.2		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"GERANGAN, TULUNGAGUNG"	-8.25716667	111.8396667	268.762									4.6		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"POPOH PORT, TULUNGAGUNG"	-8.263	111.8043333	269.778									3.9		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"AUSTRALIA"		"ONSLOW"	-21.65	115.133	1260.548									0.2		2														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"WATUULO, JEMBER, JAVA"	-8.43443	113.58225	240.358									7.6		5			3	1						1	16	1		
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"AUSTRALIA"		"CARNARVON"	-24.9	113.65	1598.685									0.2		2														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"BALI"	"SOKA, BALI ISLAND"	-8.5265	114.9931667	320.454									4.95	100	4										1				
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"TG. PURWA, BANYUWANGI"	-8.7395	114.3426667	253.609									5.6		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"GRAJAGAN WEST, BANYUWANGI"	-8.6	114.225	257.657									2.3		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"PURWOASRI, BANYUWANGI"	-8.61516667	114.1138333	249.232									1.3		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"LAMPON EAST, BANYUWANGI"	-8.6	114.0966667	249.571									9.3		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"LAMPON, BANYUWANGI"	-8.6155	114.0865	247.524									1.3		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"BANDIALIT W, JEMBER"	-8.48233333	113.7113333	240.69									11.2		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"BANDIALIT E, JEMBER"	-8.48216667	113.713	240.781									6		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"BESINI-NGARPUGER, JEMBER"	-8.38033333	113.4655	242.016									5.9		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"BRUMBURN, TULUNGAGUNG"	-8.262	111.834	268.528									3.8		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"SUKAMADE"	-8.56008	113.881167	241.134									6.25	300	4										1			1	1
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"LAMPON, BANYUWANGI"	-8.62	114.09	247.323									11		5														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"BALI"	"PENGGRAGUAN, BALI ISLAND"	-8.46333333	114.9076667	318.437									3.2		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"TG. PURWA, BANYUWANGI"	-8.73083333	114.3475	254.683									5.5		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"BRUMBURN, TULUNGAGUNG"	-8.26166667	111.8336667	268.576									4.8		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"POPOH, TULUNGAGUNG"	-8.25966667	111.8071667	269.982									2.9		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"RAJEKWESI, BANYUWANGI"	-8.5585	113.9436667	244.629									7.5	250	4			47	1			80	2		1	71	2		
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"TAMBAK GETEM, JEMBER, JAVA"	-8.38038	113.4465566	241.425									5.8	300	4			6	1										
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"TRIANGGUL ASIH, BANYUWANGI"	-8.65683333	114.3606667	261.878									4.9		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"G-LAND, PLENGKUNG, BANYUWANGI"	-8.69483333	114.376	259.748									4		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"TG. PURWA, BANYUWANGI"	-8.73033333	114.351	254.976									4.2		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"TG. PURWA, BANYUWANGI"	-8.73216667	114.3488333	254.667									5.1		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"TG. PURWA, BANYUWANGI"	-8.74583333	114.3558333	254.025									4.4		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"GRAJAGAN WEST, BANYUWANGI"	-8.60816667	114.2266667	257.038									4.1		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"PANCER, BANYUWANGI"	-8.58933333	114.0083333	245.326									6.3		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"BANDIALIT E, JEMBER"	-8.48516667	113.7156667	240.594									4.6		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"GERANGAN, TULUNGAGUNG"	-8.257	111.8398333	268.771									5.5		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"SIDEM, TULUNGAGUNG"	-8.25566667	111.8	270.714									3.1		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"PRIGI, TULUNGAGUNG"	-8.28716667	111.7238333	271.214											1														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"RAJEKWESI, BANYUWANGI"	-8.55666667	113.9351667	244.342									4.2		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"PULO MERAH, BANYUWANGI, JAVA"	-8.59463	114.0298	246.075									6	700	1			8	1						1	20	1		3
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"PANCER, BANYUWANGI"	-8.59	114.005	245.071									9.4	300	4			121	3			526	3		2	450	3	250	3
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"BALI"	"SURABRATAN, BALI ISLAND"	-8.47466667	114.9303333	319.348									2.6		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"BALI"	"PAKUTATAN, BALI ISLAND"	-8.43366667	114.8235	314.256									2.8		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"SEMPU ISLAND, MALANG"	-8.43333333	112.6905	226.595									2.1		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"GERANGAN, TULUNGAGUNG"	-8.25683333	111.8405	268.758									5.4		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"RAJEKWESI, BANYUWANGI"	-8.5565	113.9351667	244.358									13.9		5														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"GETEN (CAPE PELINDU), JEMBER"	-8.38548	113.408183	239.742									3.2	350	4											3	1		
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"LAMPON, BANYUWANGI"	-8.6155	114.0865	247.524									5.4	1000	4			40	1			63	2		1	112	3		
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"AUSTRALIA"		"BROOME"	-18	122.2166	1309.983									0.2		2														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"BALI"	"KUTA, BALI ISLAND"	-8.7095	115.1656667	321.976									1		4														
	1994	6	2	18	17	34	4	1	2227	7.8			"n"	"INDONESIA"	"EAST JAVA"	"TRIANGGUL ASIH, BANYUWANGI"	-8.657	114.3606667	261.863									3.6		4														
